crossed_rownames,name_1,syct_1,mmin_1,mmax_1,cach_1,chmin_1,chmax_1,perf_1,estperf_1,name_2,syct_2,mmin_2,mmax_2,cach_2,chmin_2,chmax_2,perf_2,estperf_2
131_139,IPL 4480,50,8000,16000,48,1,10,136,128,NAS AS/3000,115,2000,8000,16,1,3,50,46
131_140,IPL 4480,50,8000,16000,48,1,10,136,128,NAS AS/3000 N,115,2000,4000,2,1,5,40,29
131_141,IPL 4480,50,8000,16000,48,1,10,136,128,NAS AS/5000,92,2000,8000,32,1,6,62,53
131_142,IPL 4480,50,8000,16000,48,1,10,136,128,NAS AS/5000 E,92,2000,8000,32,1,6,60,53
131_143,IPL 4480,50,8000,16000,48,1,10,136,128,NAS AS/5000 N,92,2000,8000,4,1,6,50,41
131_144,IPL 4480,50,8000,16000,48,1,10,136,128,NAS AS/6130,75,4000,16000,16,1,6,66,86
131_145,IPL 4480,50,8000,16000,48,1,10,136,128,NAS AS/6150,60,4000,16000,32,1,6,86,95
131_146,IPL 4480,50,8000,16000,48,1,10,136,128,NAS AS/6620,60,2000,16000,64,5,8,74,107
131_147,IPL 4480,50,8000,16000,48,1,10,136,128,NAS AS/6630,60,4000,16000,64,5,8,93,117
131_148,IPL 4480,50,8000,16000,48,1,10,136,128,NAS AS/6650,50,4000,16000,64,5,10,110,119
131_149,IPL 4480,50,8000,16000,48,1,10,136,128,NAS AS/7000,72,4000,16000,64,8,16,143,120
131_150,IPL 4480,50,8000,16000,48,1,10,136,128,NAS AS/7000 N,72,2000,8000,16,6,8,105,48
131_151,IPL 4480,50,8000,16000,48,1,10,136,128,NAS AS/8040,40,8000,16000,32,8,16,214,126
131_152,IPL 4480,50,8000,16000,48,1,10,136,128,NAS AS/8050,40,8000,32000,64,8,24,277,266
131_153,IPL 4480,50,8000,16000,48,1,10,136,128,NAS AS/8060,35,8000,32000,64,8,24,370,270
131_154,IPL 4480,50,8000,16000,48,1,10,136,128,NAS AS/9000 DPC,38,16000,32000,128,16,32,510,426
131_155,IPL 4480,50,8000,16000,48,1,10,136,128,NAS AS/9000 N,48,4000,24000,32,8,24,214,151
131_156,IPL 4480,50,8000,16000,48,1,10,136,128,NAS AS/9040,38,8000,32000,64,8,24,326,267
131_157,IPL 4480,50,8000,16000,48,1,10,136,128,NAS AS/9060,30,16000,32000,256,16,24,510,603
131_158,IPL 4480,50,8000,16000,48,1,10,136,128,NCR V8535 II,112,1000,1000,0,1,4,8,19
131_159,IPL 4480,50,8000,16000,48,1,10,136,128,NCR V8545 II,84,1000,2000,0,1,6,12,21
131_160,IPL 4480,50,8000,16000,48,1,10,136,128,NCR V8555 II,56,1000,4000,0,1,6,17,26
131_161,IPL 4480,50,8000,16000,48,1,10,136,128,NCR V8565 II,56,2000,6000,0,1,8,21,35
131_162,IPL 4480,50,8000,16000,48,1,10,136,128,NCR V8565 II E,56,2000,8000,0,1,8,24,41
131_163,IPL 4480,50,8000,16000,48,1,10,136,128,NCR V8575 II,56,4000,8000,0,1,8,34,47
131_164,IPL 4480,50,8000,16000,48,1,10,136,128,NCR V8585 II,56,4000,12000,0,1,8,42,62
131_165,IPL 4480,50,8000,16000,48,1,10,136,128,NCR V8595 II,56,4000,16000,0,1,8,46,78
131_166,IPL 4480,50,8000,16000,48,1,10,136,128,NCR V8635 ,38,4000,8000,32,16,32,51,80
131_167,IPL 4480,50,8000,16000,48,1,10,136,128,NCR V8650,38,4000,8000,32,16,32,116,80
131_168,IPL 4480,50,8000,16000,48,1,10,136,128,NCR V8635,38,8000,16000,64,4,8,100,142
131_169,IPL 4480,50,8000,16000,48,1,10,136,128,NCR V8665,38,8000,24000,160,4,8,140,281
131_170,IPL 4480,50,8000,16000,48,1,10,136,128,NCR V8670,38,4000,16000,128,16,32,212,190
131_171,IPL 4480,50,8000,16000,48,1,10,136,128,NIXDORF 8890/30,200,1000,2000,0,1,2,25,21
131_172,IPL 4480,50,8000,16000,48,1,10,136,128,NIXDORF 8890/50,200,1000,4000,0,1,4,30,25
131_173,IPL 4480,50,8000,16000,48,1,10,136,128,NIXDORF 8890/70,200,2000,8000,64,1,5,41,67
131_174,IPL 4480,50,8000,16000,48,1,10,136,128,PERKIN-ELMER 3205,250,512,4000,0,1,7,25,24
131_175,IPL 4480,50,8000,16000,48,1,10,136,128,PERKIN-ELMER 3210,250,512,4000,0,4,7,50,24
131_176,IPL 4480,50,8000,16000,48,1,10,136,128,PERKIN-ELMER 3230,250,1000,16000,1,1,8,50,64
131_177,IPL 4480,50,8000,16000,48,1,10,136,128,PRIME 50-2250,160,512,4000,2,1,5,30,25
131_178,IPL 4480,50,8000,16000,48,1,10,136,128,PRIME 50-250 II,160,512,2000,2,3,8,32,20
131_179,IPL 4480,50,8000,16000,48,1,10,136,128,PRIME 50-550 II,160,1000,4000,8,1,14,38,29
131_180,IPL 4480,50,8000,16000,48,1,10,136,128,PRIME 50-750 II,160,1000,8000,16,1,14,60,43
131_181,IPL 4480,50,8000,16000,48,1,10,136,128,PRIME 50-850 II,160,2000,8000,32,1,13,109,53
131_182,IPL 4480,50,8000,16000,48,1,10,136,128,SIEMENS 7.521,240,512,1000,8,1,3,6,19
131_183,IPL 4480,50,8000,16000,48,1,10,136,128,SIEMENS 7.531,240,512,2000,8,1,5,11,22
131_184,IPL 4480,50,8000,16000,48,1,10,136,128,SIEMENS 7.536,105,2000,4000,8,3,8,22,31
131_185,IPL 4480,50,8000,16000,48,1,10,136,128,SIEMENS 7.541,105,2000,6000,16,6,16,33,41
131_186,IPL 4480,50,8000,16000,48,1,10,136,128,SIEMENS 7.551,105,2000,8000,16,4,14,58,47
131_187,IPL 4480,50,8000,16000,48,1,10,136,128,SIEMENS 7.561,52,4000,16000,32,4,12,130,99
131_188,IPL 4480,50,8000,16000,48,1,10,136,128,SIEMENS 7.865-2,70,4000,12000,8,6,8,75,67
131_189,IPL 4480,50,8000,16000,48,1,10,136,128,SIEMENS 7.870-2,59,4000,12000,32,6,12,113,81
131_190,IPL 4480,50,8000,16000,48,1,10,136,128,SIEMENS 7.872-2,59,8000,16000,64,12,24,188,149
131_191,IPL 4480,50,8000,16000,48,1,10,136,128,SIEMENS 7.875-2,26,8000,24000,32,8,16,173,183
131_192,IPL 4480,50,8000,16000,48,1,10,136,128,SIEMENS 7.880-2,26,8000,32000,64,12,16,248,275
131_193,IPL 4480,50,8000,16000,48,1,10,136,128,SIEMENS 7.881-2,26,8000,32000,128,24,32,405,382
131_194,IPL 4480,50,8000,16000,48,1,10,136,128,SPERRY 1100/61 H1,116,2000,8000,32,5,28,70,56
131_195,IPL 4480,50,8000,16000,48,1,10,136,128,SPERRY 1100/81,50,2000,32000,24,6,26,114,182
131_196,IPL 4480,50,8000,16000,48,1,10,136,128,SPERRY 1100/82,50,2000,32000,48,26,52,208,227
131_197,IPL 4480,50,8000,16000,48,1,10,136,128,SPERRY 1100/83,50,2000,32000,112,52,104,307,341
131_198,IPL 4480,50,8000,16000,48,1,10,136,128,SPERRY 1100/84,50,4000,32000,112,52,104,397,360
131_199,IPL 4480,50,8000,16000,48,1,10,136,128,SPERRY 1100/93,30,8000,64000,96,12,176,915,919
131_200,IPL 4480,50,8000,16000,48,1,10,136,128,SPERRY 1100/94,30,8000,64000,128,12,176,1150,978
131_201,IPL 4480,50,8000,16000,48,1,10,136,128,SPERRY 80/3,180,262,4000,0,1,3,12,24
131_202,IPL 4480,50,8000,16000,48,1,10,136,128,SPERRY 80/4,180,512,4000,0,1,3,14,24
131_203,IPL 4480,50,8000,16000,48,1,10,136,128,SPERRY 80/5,180,262,4000,0,1,3,18,24
131_204,IPL 4480,50,8000,16000,48,1,10,136,128,SPERRY 80/6,180,512,4000,0,1,3,21,24
131_205,IPL 4480,50,8000,16000,48,1,10,136,128,SPERRY 80/8,124,1000,8000,0,1,8,42,37
131_206,IPL 4480,50,8000,16000,48,1,10,136,128,SPERRY 90/80 MODEL 3,98,1000,8000,32,2,8,46,50
131_207,IPL 4480,50,8000,16000,48,1,10,136,128,STRATUS 32,125,2000,8000,0,2,14,52,41
131_208,IPL 4480,50,8000,16000,48,1,10,136,128,WANG VS10,480,512,8000,32,0,0,67,47
131_209,IPL 4480,50,8000,16000,48,1,10,136,128,WANG VS 90,480,1000,4000,0,0,0,45,25
132_133,MAGNUSON M80/30,100,1000,8000,0,2,6,16,37,MAGNUSON M80/31,100,1000,8000,24,2,6,26,46
132_134,MAGNUSON M80/30,100,1000,8000,0,2,6,16,37,MAGNUSON M80/32,100,1000,8000,24,3,6,32,46
132_135,MAGNUSON M80/30,100,1000,8000,0,2,6,16,37,MAGNUSON M80/42,50,2000,16000,12,3,16,45,80
132_136,MAGNUSON M80/30,100,1000,8000,0,2,6,16,37,MAGNUSON M80/43,50,2000,16000,24,6,16,54,88
132_137,MAGNUSON M80/30,100,1000,8000,0,2,6,16,37,MAGNUSON M80/44,50,2000,16000,24,6,16,65,88
132_138,MAGNUSON M80/30,100,1000,8000,0,2,6,16,37,MICRODATA SEQ.MS/3200,150,512,4000,0,8,128,30,33
132_139,MAGNUSON M80/30,100,1000,8000,0,2,6,16,37,NAS AS/3000,115,2000,8000,16,1,3,50,46
132_140,MAGNUSON M80/30,100,1000,8000,0,2,6,16,37,NAS AS/3000 N,115,2000,4000,2,1,5,40,29
132_141,MAGNUSON M80/30,100,1000,8000,0,2,6,16,37,NAS AS/5000,92,2000,8000,32,1,6,62,53
132_142,MAGNUSON M80/30,100,1000,8000,0,2,6,16,37,NAS AS/5000 E,92,2000,8000,32,1,6,60,53
132_143,MAGNUSON M80/30,100,1000,8000,0,2,6,16,37,NAS AS/5000 N,92,2000,8000,4,1,6,50,41
132_144,MAGNUSON M80/30,100,1000,8000,0,2,6,16,37,NAS AS/6130,75,4000,16000,16,1,6,66,86
132_145,MAGNUSON M80/30,100,1000,8000,0,2,6,16,37,NAS AS/6150,60,4000,16000,32,1,6,86,95
132_146,MAGNUSON M80/30,100,1000,8000,0,2,6,16,37,NAS AS/6620,60,2000,16000,64,5,8,74,107
132_147,MAGNUSON M80/30,100,1000,8000,0,2,6,16,37,NAS AS/6630,60,4000,16000,64,5,8,93,117
132_148,MAGNUSON M80/30,100,1000,8000,0,2,6,16,37,NAS AS/6650,50,4000,16000,64,5,10,110,119
132_149,MAGNUSON M80/30,100,1000,8000,0,2,6,16,37,NAS AS/7000,72,4000,16000,64,8,16,143,120
132_150,MAGNUSON M80/30,100,1000,8000,0,2,6,16,37,NAS AS/7000 N,72,2000,8000,16,6,8,105,48
132_151,MAGNUSON M80/30,100,1000,8000,0,2,6,16,37,NAS AS/8040,40,8000,16000,32,8,16,214,126
132_152,MAGNUSON M80/30,100,1000,8000,0,2,6,16,37,NAS AS/8050,40,8000,32000,64,8,24,277,266
132_153,MAGNUSON M80/30,100,1000,8000,0,2,6,16,37,NAS AS/8060,35,8000,32000,64,8,24,370,270
132_154,MAGNUSON M80/30,100,1000,8000,0,2,6,16,37,NAS AS/9000 DPC,38,16000,32000,128,16,32,510,426
132_155,MAGNUSON M80/30,100,1000,8000,0,2,6,16,37,NAS AS/9000 N,48,4000,24000,32,8,24,214,151
132_156,MAGNUSON M80/30,100,1000,8000,0,2,6,16,37,NAS AS/9040,38,8000,32000,64,8,24,326,267
132_157,MAGNUSON M80/30,100,1000,8000,0,2,6,16,37,NAS AS/9060,30,16000,32000,256,16,24,510,603
132_158,MAGNUSON M80/30,100,1000,8000,0,2,6,16,37,NCR V8535 II,112,1000,1000,0,1,4,8,19
132_159,MAGNUSON M80/30,100,1000,8000,0,2,6,16,37,NCR V8545 II,84,1000,2000,0,1,6,12,21
132_160,MAGNUSON M80/30,100,1000,8000,0,2,6,16,37,NCR V8555 II,56,1000,4000,0,1,6,17,26
132_161,MAGNUSON M80/30,100,1000,8000,0,2,6,16,37,NCR V8565 II,56,2000,6000,0,1,8,21,35
132_162,MAGNUSON M80/30,100,1000,8000,0,2,6,16,37,NCR V8565 II E,56,2000,8000,0,1,8,24,41
132_163,MAGNUSON M80/30,100,1000,8000,0,2,6,16,37,NCR V8575 II,56,4000,8000,0,1,8,34,47
132_164,MAGNUSON M80/30,100,1000,8000,0,2,6,16,37,NCR V8585 II,56,4000,12000,0,1,8,42,62
132_165,MAGNUSON M80/30,100,1000,8000,0,2,6,16,37,NCR V8595 II,56,4000,16000,0,1,8,46,78
132_166,MAGNUSON M80/30,100,1000,8000,0,2,6,16,37,NCR V8635 ,38,4000,8000,32,16,32,51,80
132_167,MAGNUSON M80/30,100,1000,8000,0,2,6,16,37,NCR V8650,38,4000,8000,32,16,32,116,80
132_168,MAGNUSON M80/30,100,1000,8000,0,2,6,16,37,NCR V8635,38,8000,16000,64,4,8,100,142
132_169,MAGNUSON M80/30,100,1000,8000,0,2,6,16,37,NCR V8665,38,8000,24000,160,4,8,140,281
132_170,MAGNUSON M80/30,100,1000,8000,0,2,6,16,37,NCR V8670,38,4000,16000,128,16,32,212,190
132_171,MAGNUSON M80/30,100,1000,8000,0,2,6,16,37,NIXDORF 8890/30,200,1000,2000,0,1,2,25,21
132_172,MAGNUSON M80/30,100,1000,8000,0,2,6,16,37,NIXDORF 8890/50,200,1000,4000,0,1,4,30,25
132_173,MAGNUSON M80/30,100,1000,8000,0,2,6,16,37,NIXDORF 8890/70,200,2000,8000,64,1,5,41,67
132_174,MAGNUSON M80/30,100,1000,8000,0,2,6,16,37,PERKIN-ELMER 3205,250,512,4000,0,1,7,25,24
132_175,MAGNUSON M80/30,100,1000,8000,0,2,6,16,37,PERKIN-ELMER 3210,250,512,4000,0,4,7,50,24
132_176,MAGNUSON M80/30,100,1000,8000,0,2,6,16,37,PERKIN-ELMER 3230,250,1000,16000,1,1,8,50,64
132_177,MAGNUSON M80/30,100,1000,8000,0,2,6,16,37,PRIME 50-2250,160,512,4000,2,1,5,30,25
132_178,MAGNUSON M80/30,100,1000,8000,0,2,6,16,37,PRIME 50-250 II,160,512,2000,2,3,8,32,20
132_179,MAGNUSON M80/30,100,1000,8000,0,2,6,16,37,PRIME 50-550 II,160,1000,4000,8,1,14,38,29
132_180,MAGNUSON M80/30,100,1000,8000,0,2,6,16,37,PRIME 50-750 II,160,1000,8000,16,1,14,60,43
132_181,MAGNUSON M80/30,100,1000,8000,0,2,6,16,37,PRIME 50-850 II,160,2000,8000,32,1,13,109,53
132_182,MAGNUSON M80/30,100,1000,8000,0,2,6,16,37,SIEMENS 7.521,240,512,1000,8,1,3,6,19
132_183,MAGNUSON M80/30,100,1000,8000,0,2,6,16,37,SIEMENS 7.531,240,512,2000,8,1,5,11,22
132_184,MAGNUSON M80/30,100,1000,8000,0,2,6,16,37,SIEMENS 7.536,105,2000,4000,8,3,8,22,31
132_185,MAGNUSON M80/30,100,1000,8000,0,2,6,16,37,SIEMENS 7.541,105,2000,6000,16,6,16,33,41
132_186,MAGNUSON M80/30,100,1000,8000,0,2,6,16,37,SIEMENS 7.551,105,2000,8000,16,4,14,58,47
132_187,MAGNUSON M80/30,100,1000,8000,0,2,6,16,37,SIEMENS 7.561,52,4000,16000,32,4,12,130,99
132_188,MAGNUSON M80/30,100,1000,8000,0,2,6,16,37,SIEMENS 7.865-2,70,4000,12000,8,6,8,75,67
132_189,MAGNUSON M80/30,100,1000,8000,0,2,6,16,37,SIEMENS 7.870-2,59,4000,12000,32,6,12,113,81
132_190,MAGNUSON M80/30,100,1000,8000,0,2,6,16,37,SIEMENS 7.872-2,59,8000,16000,64,12,24,188,149
132_191,MAGNUSON M80/30,100,1000,8000,0,2,6,16,37,SIEMENS 7.875-2,26,8000,24000,32,8,16,173,183
132_192,MAGNUSON M80/30,100,1000,8000,0,2,6,16,37,SIEMENS 7.880-2,26,8000,32000,64,12,16,248,275
132_193,MAGNUSON M80/30,100,1000,8000,0,2,6,16,37,SIEMENS 7.881-2,26,8000,32000,128,24,32,405,382
132_194,MAGNUSON M80/30,100,1000,8000,0,2,6,16,37,SPERRY 1100/61 H1,116,2000,8000,32,5,28,70,56
132_195,MAGNUSON M80/30,100,1000,8000,0,2,6,16,37,SPERRY 1100/81,50,2000,32000,24,6,26,114,182
132_196,MAGNUSON M80/30,100,1000,8000,0,2,6,16,37,SPERRY 1100/82,50,2000,32000,48,26,52,208,227
132_197,MAGNUSON M80/30,100,1000,8000,0,2,6,16,37,SPERRY 1100/83,50,2000,32000,112,52,104,307,341
132_198,MAGNUSON M80/30,100,1000,8000,0,2,6,16,37,SPERRY 1100/84,50,4000,32000,112,52,104,397,360
132_199,MAGNUSON M80/30,100,1000,8000,0,2,6,16,37,SPERRY 1100/93,30,8000,64000,96,12,176,915,919
132_200,MAGNUSON M80/30,100,1000,8000,0,2,6,16,37,SPERRY 1100/94,30,8000,64000,128,12,176,1150,978
132_201,MAGNUSON M80/30,100,1000,8000,0,2,6,16,37,SPERRY 80/3,180,262,4000,0,1,3,12,24
132_202,MAGNUSON M80/30,100,1000,8000,0,2,6,16,37,SPERRY 80/4,180,512,4000,0,1,3,14,24
132_203,MAGNUSON M80/30,100,1000,8000,0,2,6,16,37,SPERRY 80/5,180,262,4000,0,1,3,18,24
132_204,MAGNUSON M80/30,100,1000,8000,0,2,6,16,37,SPERRY 80/6,180,512,4000,0,1,3,21,24
132_205,MAGNUSON M80/30,100,1000,8000,0,2,6,16,37,SPERRY 80/8,124,1000,8000,0,1,8,42,37
132_206,MAGNUSON M80/30,100,1000,8000,0,2,6,16,37,SPERRY 90/80 MODEL 3,98,1000,8000,32,2,8,46,50
132_207,MAGNUSON M80/30,100,1000,8000,0,2,6,16,37,STRATUS 32,125,2000,8000,0,2,14,52,41
132_208,MAGNUSON M80/30,100,1000,8000,0,2,6,16,37,WANG VS10,480,512,8000,32,0,0,67,47
132_209,MAGNUSON M80/30,100,1000,8000,0,2,6,16,37,WANG VS 90,480,1000,4000,0,0,0,45,25
133_134,MAGNUSON M80/31,100,1000,8000,24,2,6,26,46,MAGNUSON M80/32,100,1000,8000,24,3,6,32,46
133_135,MAGNUSON M80/31,100,1000,8000,24,2,6,26,46,MAGNUSON M80/42,50,2000,16000,12,3,16,45,80
133_136,MAGNUSON M80/31,100,1000,8000,24,2,6,26,46,MAGNUSON M80/43,50,2000,16000,24,6,16,54,88
133_137,MAGNUSON M80/31,100,1000,8000,24,2,6,26,46,MAGNUSON M80/44,50,2000,16000,24,6,16,65,88
133_138,MAGNUSON M80/31,100,1000,8000,24,2,6,26,46,MICRODATA SEQ.MS/3200,150,512,4000,0,8,128,30,33
133_139,MAGNUSON M80/31,100,1000,8000,24,2,6,26,46,NAS AS/3000,115,2000,8000,16,1,3,50,46
133_140,MAGNUSON M80/31,100,1000,8000,24,2,6,26,46,NAS AS/3000 N,115,2000,4000,2,1,5,40,29
133_141,MAGNUSON M80/31,100,1000,8000,24,2,6,26,46,NAS AS/5000,92,2000,8000,32,1,6,62,53
133_142,MAGNUSON M80/31,100,1000,8000,24,2,6,26,46,NAS AS/5000 E,92,2000,8000,32,1,6,60,53
133_143,MAGNUSON M80/31,100,1000,8000,24,2,6,26,46,NAS AS/5000 N,92,2000,8000,4,1,6,50,41
133_144,MAGNUSON M80/31,100,1000,8000,24,2,6,26,46,NAS AS/6130,75,4000,16000,16,1,6,66,86
133_145,MAGNUSON M80/31,100,1000,8000,24,2,6,26,46,NAS AS/6150,60,4000,16000,32,1,6,86,95
133_146,MAGNUSON M80/31,100,1000,8000,24,2,6,26,46,NAS AS/6620,60,2000,16000,64,5,8,74,107
133_147,MAGNUSON M80/31,100,1000,8000,24,2,6,26,46,NAS AS/6630,60,4000,16000,64,5,8,93,117
133_148,MAGNUSON M80/31,100,1000,8000,24,2,6,26,46,NAS AS/6650,50,4000,16000,64,5,10,110,119
133_149,MAGNUSON M80/31,100,1000,8000,24,2,6,26,46,NAS AS/7000,72,4000,16000,64,8,16,143,120
133_150,MAGNUSON M80/31,100,1000,8000,24,2,6,26,46,NAS AS/7000 N,72,2000,8000,16,6,8,105,48
133_151,MAGNUSON M80/31,100,1000,8000,24,2,6,26,46,NAS AS/8040,40,8000,16000,32,8,16,214,126
133_152,MAGNUSON M80/31,100,1000,8000,24,2,6,26,46,NAS AS/8050,40,8000,32000,64,8,24,277,266
133_153,MAGNUSON M80/31,100,1000,8000,24,2,6,26,46,NAS AS/8060,35,8000,32000,64,8,24,370,270
133_154,MAGNUSON M80/31,100,1000,8000,24,2,6,26,46,NAS AS/9000 DPC,38,16000,32000,128,16,32,510,426
133_155,MAGNUSON M80/31,100,1000,8000,24,2,6,26,46,NAS AS/9000 N,48,4000,24000,32,8,24,214,151
133_156,MAGNUSON M80/31,100,1000,8000,24,2,6,26,46,NAS AS/9040,38,8000,32000,64,8,24,326,267
133_157,MAGNUSON M80/31,100,1000,8000,24,2,6,26,46,NAS AS/9060,30,16000,32000,256,16,24,510,603
133_158,MAGNUSON M80/31,100,1000,8000,24,2,6,26,46,NCR V8535 II,112,1000,1000,0,1,4,8,19
133_159,MAGNUSON M80/31,100,1000,8000,24,2,6,26,46,NCR V8545 II,84,1000,2000,0,1,6,12,21
133_160,MAGNUSON M80/31,100,1000,8000,24,2,6,26,46,NCR V8555 II,56,1000,4000,0,1,6,17,26
133_161,MAGNUSON M80/31,100,1000,8000,24,2,6,26,46,NCR V8565 II,56,2000,6000,0,1,8,21,35
133_162,MAGNUSON M80/31,100,1000,8000,24,2,6,26,46,NCR V8565 II E,56,2000,8000,0,1,8,24,41
133_163,MAGNUSON M80/31,100,1000,8000,24,2,6,26,46,NCR V8575 II,56,4000,8000,0,1,8,34,47
133_164,MAGNUSON M80/31,100,1000,8000,24,2,6,26,46,NCR V8585 II,56,4000,12000,0,1,8,42,62
133_165,MAGNUSON M80/31,100,1000,8000,24,2,6,26,46,NCR V8595 II,56,4000,16000,0,1,8,46,78
133_166,MAGNUSON M80/31,100,1000,8000,24,2,6,26,46,NCR V8635 ,38,4000,8000,32,16,32,51,80
133_167,MAGNUSON M80/31,100,1000,8000,24,2,6,26,46,NCR V8650,38,4000,8000,32,16,32,116,80
133_168,MAGNUSON M80/31,100,1000,8000,24,2,6,26,46,NCR V8635,38,8000,16000,64,4,8,100,142
133_169,MAGNUSON M80/31,100,1000,8000,24,2,6,26,46,NCR V8665,38,8000,24000,160,4,8,140,281
133_170,MAGNUSON M80/31,100,1000,8000,24,2,6,26,46,NCR V8670,38,4000,16000,128,16,32,212,190
133_171,MAGNUSON M80/31,100,1000,8000,24,2,6,26,46,NIXDORF 8890/30,200,1000,2000,0,1,2,25,21
133_172,MAGNUSON M80/31,100,1000,8000,24,2,6,26,46,NIXDORF 8890/50,200,1000,4000,0,1,4,30,25
133_173,MAGNUSON M80/31,100,1000,8000,24,2,6,26,46,NIXDORF 8890/70,200,2000,8000,64,1,5,41,67
133_174,MAGNUSON M80/31,100,1000,8000,24,2,6,26,46,PERKIN-ELMER 3205,250,512,4000,0,1,7,25,24
133_175,MAGNUSON M80/31,100,1000,8000,24,2,6,26,46,PERKIN-ELMER 3210,250,512,4000,0,4,7,50,24
133_176,MAGNUSON M80/31,100,1000,8000,24,2,6,26,46,PERKIN-ELMER 3230,250,1000,16000,1,1,8,50,64
133_177,MAGNUSON M80/31,100,1000,8000,24,2,6,26,46,PRIME 50-2250,160,512,4000,2,1,5,30,25
133_178,MAGNUSON M80/31,100,1000,8000,24,2,6,26,46,PRIME 50-250 II,160,512,2000,2,3,8,32,20
133_179,MAGNUSON M80/31,100,1000,8000,24,2,6,26,46,PRIME 50-550 II,160,1000,4000,8,1,14,38,29
133_180,MAGNUSON M80/31,100,1000,8000,24,2,6,26,46,PRIME 50-750 II,160,1000,8000,16,1,14,60,43
133_181,MAGNUSON M80/31,100,1000,8000,24,2,6,26,46,PRIME 50-850 II,160,2000,8000,32,1,13,109,53
133_182,MAGNUSON M80/31,100,1000,8000,24,2,6,26,46,SIEMENS 7.521,240,512,1000,8,1,3,6,19
133_183,MAGNUSON M80/31,100,1000,8000,24,2,6,26,46,SIEMENS 7.531,240,512,2000,8,1,5,11,22
133_184,MAGNUSON M80/31,100,1000,8000,24,2,6,26,46,SIEMENS 7.536,105,2000,4000,8,3,8,22,31
133_185,MAGNUSON M80/31,100,1000,8000,24,2,6,26,46,SIEMENS 7.541,105,2000,6000,16,6,16,33,41
133_186,MAGNUSON M80/31,100,1000,8000,24,2,6,26,46,SIEMENS 7.551,105,2000,8000,16,4,14,58,47
133_187,MAGNUSON M80/31,100,1000,8000,24,2,6,26,46,SIEMENS 7.561,52,4000,16000,32,4,12,130,99
133_188,MAGNUSON M80/31,100,1000,8000,24,2,6,26,46,SIEMENS 7.865-2,70,4000,12000,8,6,8,75,67
133_189,MAGNUSON M80/31,100,1000,8000,24,2,6,26,46,SIEMENS 7.870-2,59,4000,12000,32,6,12,113,81
133_190,MAGNUSON M80/31,100,1000,8000,24,2,6,26,46,SIEMENS 7.872-2,59,8000,16000,64,12,24,188,149
133_191,MAGNUSON M80/31,100,1000,8000,24,2,6,26,46,SIEMENS 7.875-2,26,8000,24000,32,8,16,173,183
133_192,MAGNUSON M80/31,100,1000,8000,24,2,6,26,46,SIEMENS 7.880-2,26,8000,32000,64,12,16,248,275
133_193,MAGNUSON M80/31,100,1000,8000,24,2,6,26,46,SIEMENS 7.881-2,26,8000,32000,128,24,32,405,382
133_194,MAGNUSON M80/31,100,1000,8000,24,2,6,26,46,SPERRY 1100/61 H1,116,2000,8000,32,5,28,70,56
133_195,MAGNUSON M80/31,100,1000,8000,24,2,6,26,46,SPERRY 1100/81,50,2000,32000,24,6,26,114,182
133_196,MAGNUSON M80/31,100,1000,8000,24,2,6,26,46,SPERRY 1100/82,50,2000,32000,48,26,52,208,227
133_197,MAGNUSON M80/31,100,1000,8000,24,2,6,26,46,SPERRY 1100/83,50,2000,32000,112,52,104,307,341
133_198,MAGNUSON M80/31,100,1000,8000,24,2,6,26,46,SPERRY 1100/84,50,4000,32000,112,52,104,397,360
133_199,MAGNUSON M80/31,100,1000,8000,24,2,6,26,46,SPERRY 1100/93,30,8000,64000,96,12,176,915,919
133_200,MAGNUSON M80/31,100,1000,8000,24,2,6,26,46,SPERRY 1100/94,30,8000,64000,128,12,176,1150,978
133_201,MAGNUSON M80/31,100,1000,8000,24,2,6,26,46,SPERRY 80/3,180,262,4000,0,1,3,12,24
133_202,MAGNUSON M80/31,100,1000,8000,24,2,6,26,46,SPERRY 80/4,180,512,4000,0,1,3,14,24
133_203,MAGNUSON M80/31,100,1000,8000,24,2,6,26,46,SPERRY 80/5,180,262,4000,0,1,3,18,24
133_204,MAGNUSON M80/31,100,1000,8000,24,2,6,26,46,SPERRY 80/6,180,512,4000,0,1,3,21,24
133_205,MAGNUSON M80/31,100,1000,8000,24,2,6,26,46,SPERRY 80/8,124,1000,8000,0,1,8,42,37
133_206,MAGNUSON M80/31,100,1000,8000,24,2,6,26,46,SPERRY 90/80 MODEL 3,98,1000,8000,32,2,8,46,50
133_207,MAGNUSON M80/31,100,1000,8000,24,2,6,26,46,STRATUS 32,125,2000,8000,0,2,14,52,41
133_208,MAGNUSON M80/31,100,1000,8000,24,2,6,26,46,WANG VS10,480,512,8000,32,0,0,67,47
133_209,MAGNUSON M80/31,100,1000,8000,24,2,6,26,46,WANG VS 90,480,1000,4000,0,0,0,45,25
134_135,MAGNUSON M80/32,100,1000,8000,24,3,6,32,46,MAGNUSON M80/42,50,2000,16000,12,3,16,45,80
134_136,MAGNUSON M80/32,100,1000,8000,24,3,6,32,46,MAGNUSON M80/43,50,2000,16000,24,6,16,54,88
134_137,MAGNUSON M80/32,100,1000,8000,24,3,6,32,46,MAGNUSON M80/44,50,2000,16000,24,6,16,65,88
134_138,MAGNUSON M80/32,100,1000,8000,24,3,6,32,46,MICRODATA SEQ.MS/3200,150,512,4000,0,8,128,30,33
